year,subject,level,position,school_id,school_name,slug,city,voivodeship,score,voivodeship_position,voivodeship_total,is_public
2026,overall,rozszerzony,71,019c23e4-ee02-7254-8822-55d8e451bc9b,LICEUM OGÓLNOKSZTAŁCĄCE MUNDUROWE SPARTAKUS IM. MIECZYSŁAWA JAŁOWIECKIEGO W GDAŃSKU,gdansk/liceum-ogolnoksztalcace/liceum-ogolnoksztalcace-mundurowe-spartakus-im-mieczyslawa-jalowieckiego-w-gdansku-125432,Gdańsk,POMORSKIE,36.48,207,270,False
2026,overall,rozszerzony,72,019c23d9-72dc-72b3-b20b-c4daa45ae9a9,TECHNIKUM NR 3,gdynia/technikum/technikum-nr-3-12154,Gdynia,POMORSKIE,35.68,212,270,True
2026,overall,rozszerzony,73,019c23e3-d406-7379-b05b-2ca3c6d4ac12,LICEUM OGÓLNOKSZTAŁCĄCE TEB EDUKACJA W GDAŃSKU,gdansk/liceum-ogolnoksztalcace/liceum-ogolnoksztalcace-teb-edukacja-w-gdansku-115485,Gdańsk,POMORSKIE,35.12,216,270,False
2026,overall,rozszerzony,74,019c23dc-f7d3-7885-a255-3ec8ba03b3c8,ZESPÓŁ SZKÓŁ KREOWANIA WIZERUNKU W GDAŃSKU - TECHNIKUM NR 9 IM.XYMENY ZANIEWSKIEJ,gdansk/technikum/zespol-szkol-kreowania-wizerunku-w-gdansku-technikum-nr-9-im-xymeny-zaniewskiej-40819,Gdańsk,POMORSKIE,34.94,220,270,True
2026,overall,rozszerzony,75,019c23da-47e6-7a0f-9007-884a441f1b2a,CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO NR 2 TECHNIKUM NR 14 W GDAŃSKU,gdansk/technikum/centrum-ksztalcenia-zawodowego-i-ustawicznego-nr-2-technikum-nr-14-w-gdansku-17295,Gdańsk,POMORSKIE,34.87,222,270,True
2026,overall,rozszerzony,76,019c23e8-5714-7163-b796-3b2dae02f943,SZKOŁA MISTRZOSTWA SPORTOWEGO LICEUM OGÓLNOKSZTAŁCĄCE GDAŃSKIEGO KLUBU SPORTOWEGO GEDANIA 1922,gdansk/liceum-ogolnoksztalcace/szkola-mistrzostwa-sportowego-liceum-ogolnoksztalcace-gdanskiego-klubu-sportowego-gedania-1922-480246,Gdańsk,POMORSKIE,34.81,223,270,False
2026,overall,rozszerzony,77,019c23de-8063-742b-9069-c3dffc9b8149,AKADEMICKIE LICEUM OGÓLNOKSZTAŁCĄCE DLA MŁODZIEŻY W GDAŃSKU,gdansk/liceum-ogolnoksztalcace/akademickie-liceum-ogolnoksztalcace-dla-mlodziezy-w-gdansku-57154,Gdańsk,POMORSKIE,34.59,224,270,False
2026,overall,rozszerzony,78,019c23e7-df76-7671-9e65-370f998283c6,PAŃSTWOWE SZKOŁY BUDOWNICTWA W GDAŃSKU - BRANŻOWA SZKOŁA II STOPNIA NR 5 W GDAŃSKU,gdansk/branzowa-szkola-ii-stopnia/panstwowe-szkoly-budownictwa-w-gdansku-branzowa-szkola-ii-stopnia-nr-5-w-gdansku-277633,Gdańsk,POMORSKIE,33.08,227,270,True
2026,overall,rozszerzony,79,019c23e5-d285-7cf9-a0a4-434421a0965c,I LICEUM OGÓLNOKSZTAŁCĄCE CN-B IM. POLSKICH SPADOCHRONIARZY W GDAŃSKU,gdansk/liceum-ogolnoksztalcace/i-liceum-ogolnoksztalcace-cn-b-im-polskich-spadochroniarzy-w-gdansku-130828,Gdańsk,POMORSKIE,31.87,232,270,False
2026,overall,rozszerzony,80,019c23d9-f4c1-72b6-a67a-da8c66f48adb,CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO NR 2 TECHNIKUM NR 8 W GDAŃSKU,gdansk/technikum/centrum-ksztalcenia-zawodowego-i-ustawicznego-nr-2-technikum-nr-8-w-gdansku-15302,Gdańsk,POMORSKIE,29.96,242,270,True
